,Nutrient nitrogen N (total) - tonnes,Nutrient phosphate P2O5 (total) - tonnes,Nutrient potash K2O (total) - tonnes,Item,Yield(tonnes/ha),Fung & Bact – Benzimidazoles,"Fung & Bact – Diazines, morpholines",Fung & Bact – Dithiocarbamates,Fung & Bact – Inorganics,Fung & Bact – Other,"Fung & Bact – Triazoles, diazoles",Herbicides – Amides,Herbicides – Carbamates,Herbicides – Dinitroanilines,Herbicides – Other,Herbicides – Phenoxy hormone products,Herbicides – Triazines,Herbicides – Urea derivates,Insecticides – Botanical products and biologicals,Insecticides – Carbamates,Insecticides – Organo-phosphates,Insecticides – Other,Insecticides – Pyrethroids,Mineral Oils,Plant Growth Regulators,Rodenticides – Other,Herbicides – Bipiridils,Herbicides – Sulfonyl ureas,Rodenticides – Anti-coagulants,Category,Nutrient nitrogen N (total) - tonnes-1,Nutrient nitrogen N (total) - tonnes-2,Nutrient nitrogen N (total) - tonnes-3,Nutrient phosphate P2O5 (total) - tonnes-1,Nutrient phosphate P2O5 (total) - tonnes-2,Nutrient phosphate P2O5 (total) - tonnes-3,Nutrient potash K2O (total) - tonnes-1,Nutrient potash K2O (total) - tonnes-2,Nutrient potash K2O (total) - tonnes-3,Yield(tonnes/ha)-1,Yield(tonnes/ha)-2,Yield(tonnes/ha)-3,Fung & Bact – Benzimidazoles-1,Fung & Bact – Benzimidazoles-2,Fung & Bact – Benzimidazoles-3,"Fung & Bact – Diazines, morpholines-1","Fung & Bact – Diazines, morpholines-2","Fung & Bact – Diazines, morpholines-3",Fung & Bact – Dithiocarbamates-1,Fung & Bact – Dithiocarbamates-2,Fung & Bact – Dithiocarbamates-3,Fung & Bact – Inorganics-1,Fung & Bact – Inorganics-2,Fung & Bact – Inorganics-3,Fung & Bact – Other-1,Fung & Bact – Other-2,Fung & Bact – Other-3,"Fung & Bact – Triazoles, diazoles-1","Fung & Bact – Triazoles, diazoles-2","Fung & Bact – Triazoles, diazoles-3",Herbicides – Amides-1,Herbicides – Amides-2,Herbicides – Amides-3,Herbicides – Carbamates-1,Herbicides – Carbamates-2,Herbicides – Carbamates-3,Herbicides – Dinitroanilines-1,Herbicides – Dinitroanilines-2,Herbicides – Dinitroanilines-3,Herbicides – Other-1,Herbicides – Other-2,Herbicides – Other-3,Herbicides – Phenoxy hormone products-1,Herbicides – Phenoxy hormone products-2,Herbicides – Phenoxy hormone products-3,Herbicides – Triazines-1,Herbicides – Triazines-2,Herbicides – Triazines-3,Herbicides – Urea derivates-1,Herbicides – Urea derivates-2,Herbicides – Urea derivates-3,Insecticides – Botanical products and biologicals-1,Insecticides – Botanical products and biologicals-2,Insecticides – Botanical products and biologicals-3,Insecticides – Carbamates-1,Insecticides – Carbamates-2,Insecticides – Carbamates-3,Insecticides – Organo-phosphates-1,Insecticides – Organo-phosphates-2,Insecticides – Organo-phosphates-3,Insecticides – Other-1,Insecticides – Other-2,Insecticides – Other-3,Insecticides – Pyrethroids-1,Insecticides – Pyrethroids-2,Insecticides – Pyrethroids-3,Mineral Oils-1,Mineral Oils-2,Mineral Oils-3,Plant Growth Regulators-1,Plant Growth Regulators-2,Plant Growth Regulators-3,Rodenticides – Other-1,Rodenticides – Other-2,Rodenticides – Other-3,Herbicides – Bipiridils-1,Herbicides – Bipiridils-2,Herbicides – Bipiridils-3,Herbicides – Sulfonyl ureas-1,Herbicides – Sulfonyl ureas-2,Herbicides – Sulfonyl ureas-3,Rodenticides – Anti-coagulants-1,Rodenticides – Anti-coagulants-2,Rodenticides – Anti-coagulants-3
1992-01-01,256551.000001,142347.000001,494680.000001,"Broad beans and horse beans, green",8.569901,274.81000100000006,608.000001,651.8300009999997,1083.580001,915.000001,1017.000001,473.6600010000003,707.050001,830.000001,607.000001,806.000001,681.0100009999999,1237.000001,82.000001,139.840001,402.000001,923.000001,37.000001,644.000001,1240.000001,81.02000100000001,110.000001,18.600001000000002,4.000001,Vegetables and Legumes,256551.000001,216551.000001,256551.000001,142347.000001,113347.000001,142347.000001,494680.000001,494680.000001,550487.000001,2.443401,3.115601,86.501301,274.81000100000006,262.81000100000006,274.81000100000006,608.000001,397.000001,608.000001,651.8300009999997,258.8300009999997,651.8300009999997,1083.580001,1083.580001,666.580001,915.000001,675.000001,915.000001,1017.000001,1064.000001,1017.000001,473.6600010000003,462.6600010000003,473.6600010000003,707.050001,966.050001,707.050001,830.000001,830.000001,1352.000001,607.000001,607.000001,1535.000001,806.000001,439.000001,806.000001,681.0100009999999,794.0100009999999,681.0100009999999,1237.000001,297.000001,1237.000001,82.000001,82.000001,77.000001,139.840001,139.840001,307.84000100000003,402.000001,382.000001,402.000001,923.000001,818.000001,923.000001,37.000001,1e-06,37.000001,644.000001,829.000001,644.000001,1240.000001,1240.000001,720.000001,81.02000100000001,81.02000100000001,81.02000100000001,110.000001,110.000001,110.000001,18.600001000000002,18.600001000000002,18.600001000000002,4.000001,4.000001,6.000001
1992-01-01,256551.000001,142347.000001,494680.000001,Cabbages,43.748301,274.81000100000006,608.000001,651.8300009999997,1083.580001,915.000001,1017.000001,473.6600010000003,707.050001,830.000001,607.000001,806.000001,681.0100009999999,1237.000001,82.000001,139.840001,402.000001,923.000001,37.000001,644.000001,1240.000001,81.02000100000001,110.000001,18.600001000000002,4.000001,Vegetables and Legumes,256551.000001,256551.000001,216551.000001,142347.000001,142347.000001,113347.000001,494680.000001,494680.000001,494680.000001,8.569901,2.443401,3.115601,274.81000100000006,274.81000100000006,262.81000100000006,608.000001,608.000001,397.000001,651.8300009999997,651.8300009999997,258.8300009999997,1083.580001,1083.580001,1083.580001,915.000001,915.000001,675.000001,1017.000001,1017.000001,1064.000001,473.6600010000003,473.6600010000003,462.6600010000003,707.050001,707.050001,966.050001,830.000001,830.000001,830.000001,607.000001,607.000001,607.000001,806.000001,806.000001,439.000001,681.0100009999999,681.0100009999999,794.0100009999999,1237.000001,1237.000001,297.000001,82.000001,82.000001,82.000001,139.840001,139.840001,139.840001,402.000001,402.000001,382.000001,923.000001,923.000001,818.000001,37.000001,37.000001,1e-06,644.000001,644.000001,829.000001,1240.000001,1240.000001,1240.000001,81.02000100000001,81.02000100000001,81.02000100000001,110.000001,110.000001,110.000001,18.600001000000002,18.600001000000002,18.600001000000002,4.000001,4.000001,4.000001
1992-01-01,256551.000001,142347.000001,494680.000001,Carrots and turnips,32.153000999999996,274.81000100000006,608.000001,651.8300009999997,1083.580001,915.000001,1017.000001,473.6600010000003,707.050001,830.000001,607.000001,806.000001,681.0100009999999,1237.000001,82.000001,139.840001,402.000001,923.000001,37.000001,644.000001,1240.000001,81.02000100000001,110.000001,18.600001000000002,4.000001,Vegetables and Legumes,256551.000001,256551.000001,256551.000001,142347.000001,142347.000001,142347.000001,494680.000001,494680.000001,494680.000001,43.748301,8.569901,2.443401,274.81000100000006,274.81000100000006,274.81000100000006,608.000001,608.000001,608.000001,651.8300009999997,651.8300009999997,651.8300009999997,1083.580001,1083.580001,1083.580001,915.000001,915.000001,915.000001,1017.000001,1017.000001,1017.000001,473.6600010000003,473.6600010000003,473.6600010000003,707.050001,707.050001,707.050001,830.000001,830.000001,830.000001,607.000001,607.000001,607.000001,806.000001,806.000001,806.000001,681.0100009999999,681.0100009999999,681.0100009999999,1237.000001,1237.000001,1237.000001,82.000001,82.000001,82.000001,139.840001,139.840001,139.840001,402.000001,402.000001,402.000001,923.000001,923.000001,923.000001,37.000001,37.000001,37.000001,644.000001,644.000001,644.000001,1240.000001,1240.000001,1240.000001,81.02000100000001,81.02000100000001,81.02000100000001,110.000001,110.000001,110.000001,18.600001000000002,18.600001000000002,18.600001000000002,4.000001,4.000001,4.000001
1992-01-01,256551.000001,142347.000001,494680.000001,Cauliflowers and broccoli,23.077600999999998,274.81000100000006,608.000001,651.8300009999997,1083.580001,915.000001,1017.000001,473.6600010000003,707.050001,830.000001,607.000001,806.000001,681.0100009999999,1237.000001,82.000001,139.840001,402.000001,923.000001,37.000001,644.000001,1240.000001,81.02000100000001,110.000001,18.600001000000002,4.000001,Vegetables and Legumes,256551.000001,256551.000001,256551.000001,142347.000001,142347.000001,142347.000001,494680.000001,494680.000001,494680.000001,32.153000999999996,43.748301,8.569901,274.81000100000006,274.81000100000006,274.81000100000006,608.000001,608.000001,608.000001,651.8300009999997,651.8300009999997,651.8300009999997,1083.580001,1083.580001,1083.580001,915.000001,915.000001,915.000001,1017.000001,1017.000001,1017.000001,473.6600010000003,473.6600010000003,473.6600010000003,707.050001,707.050001,707.050001,830.000001,830.000001,830.000001,607.000001,607.000001,607.000001,806.000001,806.000001,806.000001,681.0100009999999,681.0100009999999,681.0100009999999,1237.000001,1237.000001,1237.000001,82.000001,82.000001,82.000001,139.840001,139.840001,139.840001,402.000001,402.000001,402.000001,923.000001,923.000001,923.000001,37.000001,37.000001,37.000001,644.000001,644.000001,644.000001,1240.000001,1240.000001,1240.000001,81.02000100000001,81.02000100000001,81.02000100000001,110.000001,110.000001,110.000001,18.600001000000002,18.600001000000002,18.600001000000002,4.000001,4.000001,4.000001
1992-01-01,256551.000001,142347.000001,494680.000001,Cucumbers and gherkins,42.562201,274.81000100000006,608.000001,651.8300009999997,1083.580001,915.000001,1017.000001,473.6600010000003,707.050001,830.000001,607.000001,806.000001,681.0100009999999,1237.000001,82.000001,139.840001,402.000001,923.000001,37.000001,644.000001,1240.000001,81.02000100000001,110.000001,18.600001000000002,4.000001,Vegetables and Legumes,256551.000001,256551.000001,256551.000001,142347.000001,142347.000001,142347.000001,494680.000001,494680.000001,494680.000001,23.077600999999998,32.153000999999996,43.748301,274.81000100000006,274.81000100000006,274.81000100000006,608.000001,608.000001,608.000001,651.8300009999997,651.8300009999997,651.8300009999997,1083.580001,1083.580001,1083.580001,915.000001,915.000001,915.000001,1017.000001,1017.000001,1017.000001,473.6600010000003,473.6600010000003,473.6600010000003,707.050001,707.050001,707.050001,830.000001,830.000001,830.000001,607.000001,607.000001,607.000001,806.000001,806.000001,806.000001,681.0100009999999,681.0100009999999,681.0100009999999,1237.000001,1237.000001,1237.000001,82.000001,82.000001,82.000001,139.840001,139.840001,139.840001,402.000001,402.000001,402.000001,923.000001,923.000001,923.000001,37.000001,37.000001,37.000001,644.000001,644.000001,644.000001,1240.000001,1240.000001,1240.000001,81.02000100000001,81.02000100000001,81.02000100000001,110.000001,110.000001,110.000001,18.600001000000002,18.600001000000002,18.600001000000002,4.000001,4.000001,4.000001
1992-01-01,256551.000001,142347.000001,494680.000001,Leeks and other alliaceous vegetables,25.732601,274.81000100000006,608.000001,651.8300009999997,1083.580001,915.000001,1017.000001,473.6600010000003,707.050001,830.000001,607.000001,806.000001,681.0100009999999,1237.000001,82.000001,139.840001,402.000001,923.000001,37.000001,644.000001,1240.000001,81.02000100000001,110.000001,18.600001000000002,4.000001,Vegetables and Legumes,256551.000001,256551.000001,256551.000001,142347.000001,142347.000001,142347.000001,494680.000001,494680.000001,494680.000001,42.562201,23.077600999999998,32.153000999999996,274.81000100000006,274.81000100000006,274.81000100000006,608.000001,608.000001,608.000001,651.8300009999997,651.8300009999997,651.8300009999997,1083.580001,1083.580001,1083.580001,915.000001,915.000001,915.000001,1017.000001,1017.000001,1017.000001,473.6600010000003,473.6600010000003,473.6600010000003,707.050001,707.050001,707.050001,830.000001,830.000001,830.000001,607.000001,607.000001,607.000001,806.000001,806.000001,806.000001,681.0100009999999,681.0100009999999,681.0100009999999,1237.000001,1237.000001,1237.000001,82.000001,82.000001,82.000001,139.840001,139.840001,139.840001,402.000001,402.000001,402.000001,923.000001,923.000001,923.000001,37.000001,37.000001,37.000001,644.000001,644.000001,644.000001,1240.000001,1240.000001,1240.000001,81.02000100000001,81.02000100000001,81.02000100000001,110.000001,110.000001,110.000001,18.600001000000002,18.600001000000002,18.600001000000002,4.000001,4.000001,4.000001
1992-01-01,256551.000001,142347.000001,494680.000001,Lettuce and chicory,18.237901,274.81000100000006,608.000001,651.8300009999997,1083.580001,915.000001,1017.000001,473.6600010000003,707.050001,830.000001,607.000001,806.000001,681.0100009999999,1237.000001,82.000001,139.840001,402.000001,923.000001,37.000001,644.000001,1240.000001,81.02000100000001,110.000001,18.600001000000002,4.000001,Vegetables and Legumes,256551.000001,256551.000001,256551.000001,142347.000001,142347.000001,142347.000001,494680.000001,494680.000001,494680.000001,25.732601,42.562201,23.077600999999998,274.81000100000006,274.81000100000006,274.81000100000006,608.000001,608.000001,608.000001,651.8300009999997,651.8300009999997,651.8300009999997,1083.580001,1083.580001,1083.580001,915.000001,915.000001,915.000001,1017.000001,1017.000001,1017.000001,473.6600010000003,473.6600010000003,473.6600010000003,707.050001,707.050001,707.050001,830.000001,830.000001,830.000001,607.000001,607.000001,607.000001,806.000001,806.000001,806.000001,681.0100009999999,681.0100009999999,681.0100009999999,1237.000001,1237.000001,1237.000001,82.000001,82.000001,82.000001,139.840001,139.840001,139.840001,402.000001,402.000001,402.000001,923.000001,923.000001,923.000001,37.000001,37.000001,37.000001,644.000001,644.000001,644.000001,1240.000001,1240.000001,1240.000001,81.02000100000001,81.02000100000001,81.02000100000001,110.000001,110.000001,110.000001,18.600001000000002,18.600001000000002,18.600001000000002,4.000001,4.000001,4.000001
1992-01-01,256551.000001,142347.000001,494680.000001,Lupins,0.5421009999999999,274.81000100000006,608.000001,651.8300009999997,1083.580001,915.000001,1017.000001,473.6600010000003,707.050001,830.000001,607.000001,806.000001,681.0100009999999,1237.000001,82.000001,139.840001,402.000001,923.000001,37.000001,644.000001,1240.000001,81.02000100000001,110.000001,18.600001000000002,4.000001,Vegetables and Legumes,256551.000001,256551.000001,256551.000001,142347.000001,142347.000001,142347.000001,494680.000001,494680.000001,494680.000001,18.237901,25.732601,42.562201,274.81000100000006,274.81000100000006,274.81000100000006,608.000001,608.000001,608.000001,651.8300009999997,651.8300009999997,651.8300009999997,1083.580001,1083.580001,1083.580001,915.000001,915.000001,915.000001,1017.000001,1017.000001,1017.000001,473.6600010000003,473.6600010000003,473.6600010000003,707.050001,707.050001,707.050001,830.000001,830.000001,830.000001,607.000001,607.000001,607.000001,806.000001,806.000001,806.000001,681.0100009999999,681.0100009999999,681.0100009999999,1237.000001,1237.000001,1237.000001,82.000001,82.000001,82.000001,139.840001,139.840001,139.840001,402.000001,402.000001,402.000001,923.000001,923.000001,923.000001,37.000001,37.000001,37.000001,644.000001,644.000001,644.000001,1240.000001,1240.000001,1240.000001,81.02000100000001,81.02000100000001,81.02000100000001,110.000001,110.000001,110.000001,18.600001000000002,18.600001000000002,18.600001000000002,4.000001,4.000001,4.000001
1992-01-01,256551.000001,142347.000001,494680.000001,"Onions and shallots, dry (excluding dehydrated)",34.542301,274.81000100000006,608.000001,651.8300009999997,1083.580001,915.000001,1017.000001,473.6600010000003,707.050001,830.000001,607.000001,806.000001,681.0100009999999,1237.000001,82.000001,139.840001,402.000001,923.000001,37.000001,644.000001,1240.000001,81.02000100000001,110.000001,18.600001000000002,4.000001,Vegetables and Legumes,256551.000001,256551.000001,256551.000001,142347.000001,142347.000001,142347.000001,494680.000001,494680.000001,494680.000001,0.5421009999999999,18.237901,25.732601,274.81000100000006,274.81000100000006,274.81000100000006,608.000001,608.000001,608.000001,651.8300009999997,651.8300009999997,651.8300009999997,1083.580001,1083.580001,1083.580001,915.000001,915.000001,915.000001,1017.000001,1017.000001,1017.000001,473.6600010000003,473.6600010000003,473.6600010000003,707.050001,707.050001,707.050001,830.000001,830.000001,830.000001,607.000001,607.000001,607.000001,806.000001,806.000001,806.000001,681.0100009999999,681.0100009999999,681.0100009999999,1237.000001,1237.000001,1237.000001,82.000001,82.000001,82.000001,139.840001,139.840001,139.840001,402.000001,402.000001,402.000001,923.000001,923.000001,923.000001,37.000001,37.000001,37.000001,644.000001,644.000001,644.000001,1240.000001,1240.000001,1240.000001,81.02000100000001,81.02000100000001,81.02000100000001,110.000001,110.000001,110.000001,18.600001000000002,18.600001000000002,18.600001000000002,4.000001,4.000001,4.000001
1992-01-01,256551.000001,142347.000001,494680.000001,"Other beans, green",9.349401,274.81000100000006,608.000001,651.8300009999997,1083.580001,915.000001,1017.000001,473.6600010000003,707.050001,830.000001,607.000001,806.000001,681.0100009999999,1237.000001,82.000001,139.840001,402.000001,923.000001,37.000001,644.000001,1240.000001,81.02000100000001,110.000001,18.600001000000002,4.000001,Vegetables and Legumes,256551.000001,256551.000001,256551.000001,142347.000001,142347.000001,142347.000001,494680.000001,494680.000001,494680.000001,34.542301,0.5421009999999999,18.237901,274.81000100000006,274.81000100000006,274.81000100000006,608.000001,608.000001,608.000001,651.8300009999997,651.8300009999997,651.8300009999997,1083.580001,1083.580001,1083.580001,915.000001,915.000001,915.000001,1017.000001,1017.000001,1017.000001,473.6600010000003,473.6600010000003,473.6600010000003,707.050001,707.050001,707.050001,830.000001,830.000001,830.000001,607.000001,607.000001,607.000001,806.000001,806.000001,806.000001,681.0100009999999,681.0100009999999,681.0100009999999,1237.000001,1237.000001,1237.000001,82.000001,82.000001,82.000001,139.840001,139.840001,139.840001,402.000001,402.000001,402.000001,923.000001,923.000001,923.000001,37.000001,37.000001,37.000001,644.000001,644.000001,644.000001,1240.000001,1240.000001,1240.000001,81.02000100000001,81.02000100000001,81.02000100000001,110.000001,110.000001,110.000001,18.600001000000002,18.600001000000002,18.600001000000002,4.000001,4.000001,4.000001
1992-01-01,256551.000001,142347.000001,494680.000001,Other pulses n.e.c.,2.851201,274.81000100000006,608.000001,651.8300009999997,1083.580001,915.000001,1017.000001,473.6600010000003,707.050001,830.000001,607.000001,806.000001,681.0100009999999,1237.000001,82.000001,139.840001,402.000001,923.000001,37.000001,644.000001,1240.000001,81.02000100000001,110.000001,18.600001000000002,4.000001,Vegetables and Legumes,256551.000001,256551.000001,256551.000001,142347.000001,142347.000001,142347.000001,494680.000001,494680.000001,494680.000001,9.349401,34.542301,0.5421009999999999,274.81000100000006,274.81000100000006,274.81000100000006,608.000001,608.000001,608.000001,651.8300009999997,651.8300009999997,651.8300009999997,1083.580001,1083.580001,1083.580001,915.000001,915.000001,915.000001,1017.000001,1017.000001,1017.000001,473.6600010000003,473.6600010000003,473.6600010000003,707.050001,707.050001,707.050001,830.000001,830.000001,830.000001,607.000001,607.000001,607.000001,806.000001,806.000001,806.000001,681.0100009999999,681.0100009999999,681.0100009999999,1237.000001,1237.000001,1237.000001,82.000001,82.000001,82.000001,139.840001,139.840001,139.840001,402.000001,402.000001,402.000001,923.000001,923.000001,923.000001,37.000001,37.000001,37.000001,644.000001,644.000001,644.000001,1240.000001,1240.000001,1240.000001,81.02000100000001,81.02000100000001,81.02000100000001,110.000001,110.000001,110.000001,18.600001000000002,18.600001000000002,18.600001000000002,4.000001,4.000001,4.000001
1992-01-01,256551.000001,142347.000001,494680.000001,"Other vegetables, fresh n.e.c.",28.034501,274.81000100000006,608.000001,651.8300009999997,1083.580001,915.000001,1017.000001,473.6600010000003,707.050001,830.000001,607.000001,806.000001,681.0100009999999,1237.000001,82.000001,139.840001,402.000001,923.000001,37.000001,644.000001,1240.000001,81.02000100000001,110.000001,18.600001000000002,4.000001,Vegetables and Legumes,256551.000001,256551.000001,256551.000001,142347.000001,142347.000001,142347.000001,494680.000001,494680.000001,494680.000001,2.851201,9.349401,34.542301,274.81000100000006,274.81000100000006,274.81000100000006,608.000001,608.000001,608.000001,651.8300009999997,651.8300009999997,651.8300009999997,1083.580001,1083.580001,1083.580001,915.000001,915.000001,915.000001,1017.000001,1017.000001,1017.000001,473.6600010000003,473.6600010000003,473.6600010000003,707.050001,707.050001,707.050001,830.000001,830.000001,830.000001,607.000001,607.000001,607.000001,806.000001,806.000001,806.000001,681.0100009999999,681.0100009999999,681.0100009999999,1237.000001,1237.000001,1237.000001,82.000001,82.000001,82.000001,139.840001,139.840001,139.840001,402.000001,402.000001,402.000001,923.000001,923.000001,923.000001,37.000001,37.000001,37.000001,644.000001,644.000001,644.000001,1240.000001,1240.000001,1240.000001,81.02000100000001,81.02000100000001,81.02000100000001,110.000001,110.000001,110.000001,18.600001000000002,18.600001000000002,18.600001000000002,4.000001,4.000001,4.000001
1992-01-01,256551.000001,142347.000001,494680.000001,"Peas, dry",1.9225009999999998,274.81000100000006,608.000001,651.8300009999997,1083.580001,915.000001,1017.000001,473.6600010000003,707.050001,830.000001,607.000001,806.000001,681.0100009999999,1237.000001,82.000001,139.840001,402.000001,923.000001,37.000001,644.000001,1240.000001,81.02000100000001,110.000001,18.600001000000002,4.000001,Vegetables and Legumes,256551.000001,256551.000001,256551.000001,142347.000001,142347.000001,142347.000001,494680.000001,494680.000001,494680.000001,28.034501,2.851201,9.349401,274.81000100000006,274.81000100000006,274.81000100000006,608.000001,608.000001,608.000001,651.8300009999997,651.8300009999997,651.8300009999997,1083.580001,1083.580001,1083.580001,915.000001,915.000001,915.000001,1017.000001,1017.000001,1017.000001,473.6600010000003,473.6600010000003,473.6600010000003,707.050001,707.050001,707.050001,830.000001,830.000001,830.000001,607.000001,607.000001,607.000001,806.000001,806.000001,806.000001,681.0100009999999,681.0100009999999,681.0100009999999,1237.000001,1237.000001,1237.000001,82.000001,82.000001,82.000001,139.840001,139.840001,139.840001,402.000001,402.000001,402.000001,923.000001,923.000001,923.000001,37.000001,37.000001,37.000001,644.000001,644.000001,644.000001,1240.000001,1240.000001,1240.000001,81.02000100000001,81.02000100000001,81.02000100000001,110.000001,110.000001,110.000001,18.600001000000002,18.600001000000002,18.600001000000002,4.000001,4.000001,4.000001
